date,time,username,tweet,Compound_Score,Sentiments
15/12/2022,16:11:48,chochotweets,"Coltliqekajaya, technology, proof of trial, Ferdy Sambo, redmi bharada cell phone, highlight netizens, cie and cell phones",0.34,Positif
28/01/2023,13:24:32,lufoflifebbb,"For example, Noh Putri Chandrawati, the wife of Ferdi Sambo, who claims to be Brigadier Joshua, did sexual harassment, Mrs.",-0.5423,Negatif
28/01/2023,11:07:38,itsamareguzel,"example of sambo going home with the patwal, the people have to give way to give way to an ambulance",0.0,Netral
20/01/2023,15:09:07,adi_8002,"For example, Hendra General Bintang dared to oppose the orders of Sambo Bharada e",0.0,Netral
29/01/2023,17:32:46,kha51184504,"cireng filled with chocolate, ckckck, it's sad, it's sad, isn't it with the act of sambo cs y",-0.7351,Negatif
07/12/2022,23:19:03,being a villain,cpek btw also likes the one who killed brigadier j,-0.4019,Negatif
29/01/2023,15:25:31,achmadshonnyarc,Sambo stories have made bad cops,-0.5423,Negatif
18/01/2023,20:44:57,_xhinharam,cssenya fs sm bharada e rembuk dn si fs nawarin bharada it's so good that dr broke up with jpu,0.2362,Positif
28/01/2023,16:14:10,its ojoklale,wash the account sambo online gambling lgsg eradicate,0.0,Netral
11/01/2023,12:29:31,betweennews,"A snapshot of Princess Chandrawathi's indictment goes on trial to kill Brigadier J's plan, Asprilla Dwi Adha's photo",-0.6908,Negatif
15/12/2022,0:58:35,yoga tribune,Bharada Richard Eliezer's fiancée,0.0,Netral
26/01/2023,9:50:03,riau24com,confide in reading pledoi bharada e lying tools in vain,-0.7351,Negatif
25/01/2023,1:08:05,vivacoid,confide in ricky rizal honestly killing the brigadier if he reads the quran,-0.34,Negatif
16/01/2023,16:49:23,rawrnicerie,"I suspect Mrs. PC is like the case of Yusuf Potifar's wife. If Christianity misunderstood the story of the book, the result of slander is that Yusuf is alive, but in prison, Brigadier J. Alm is horrified by the law. I don't know.",-0.8735,Negatif
19/12/2022,17:12:20,watch 24 hours,suddenly suspected that the reaction of the bharada e jesus group was suddenly kicked by the wa duren group,-0.2263,Negatif
23/12/2022,9:44:29,syahban43931080,suspected that Febri Diansyah Bharada E recorded the wrong CCTV camera carrying Princess Candrawathi's bag,-0.6124,Negatif
16/12/2022,14:08:43,political clerk,Suspecting Sambo Bharada Richard Eliezer shot Brigadier Joshua,-0.1779,Negatif
28/01/2023,12:41:24,orlando,the cctv took sambo,0.0,Netral
30/01/2023,6:39:37,caratsmarket,kuta pc definite th pasar ya,0.2732,Positif
21/12/2022,12:14:38,in dirlm,d j vu cyanide coffee trial indictment jessica prosecutor charges person with wrong photo fingerprint scene Sambo accused of killing brigadier j plot fair against prosecutor,-0.8591,Negatif
27/01/2023,16:56:38,copypat__78,"d, so I thought that fate would not be different, brother, Brigadier J",0.0,Netral
29/01/2023,6:06:53,detective belge 1,"repeated, it looks like sambo, the loser who's left",-0.2263,Negatif
09/11/2022,23:08:07,here's dotcom,daden strong attorney ma ruf irwan irawan trial continues the case of brigadier j's murder plan indictment ricky rizal strong ma ruf,0.2263,Positif
14/12/2022,4:53:19,magalitorre02,"Daden thought that he had killed the late Brigadier Joshua, who had planned to kill him while waiting for the house. The incident killed in a lie about sambo",-0.9403,Negatif
13/12/2022,11:18:17,tribunnews,"My list, Putri Candrawathi, has just slammed Brigadier J Kali, forced Ferdy Sambo",-0.4588,Negatif
29/12/2022,14:33:10,the people's mind,list of evidence ready for event ferdy sambo video photo brigadier j,0.3612,Positif
17/01/2023,14:06:24,ayocireboncom,Ferdy Sambo's list of sins demands life imprisonment for killing Brigadier Joshua,-0.8126,Negatif
16/01/2023,14:44:36,ayocireboncom,"Ferdy Sambo's gang list is free from the death penalty, based on the predictions of legal experts, Bharada E",-0.4767,Negatif
18/01/2023,21:44:57,tomsun06,list of laws kill brigadier j,-0.6908,Negatif
20/12/2022,19:41:11,be helpful,list of whatsapp group names duren shoot brigadier j in the name of god jesus,-0.0772,Negatif
27/12/2022,12:35:36,buddykuofficial,list of police stop salute brigadier j,-0.296,Negatif
27/12/2022,12:36:16,buddykuofficial,list of police fired after dead brigadier j,-0.836,Negatif
21/11/2022,10:18:05,compass,"list of police witnesses at the Eliezer trial, Ricky Rizal, Strong Ma Ruf",0.5106,Positif
29/01/2023,4:18:07,bologna 1,driver list,0.0,Netral
28/01/2023,17:30:33,antvklikdotcom,"list of demands for Ferdy Sambo's men, Obstruction of Justice, to kill Brigadier Joshua",-0.3182,Negatif
28/01/2023,14:34:44,tribunyambique,"list of demands for Ferdy Sambo's men, Obstruction of Justice, for the death of Brigadier Yosua",-0.128,Negatif
28/01/2023,18:26:58,don_mnhuda,"a list of demands from Sambo's subordinates, Yosua, Obstruction of Justice",0.5267,Positif
20/01/2023,18:39:07,vivacoid,list of prosecutions indicted for the plot to kill brigadier j,-0.6908,Negatif
28/01/2023,12:40:00,inewsdotid,"list of criminal prosecution of Sambo's subordinates, Obstruction of Justice, Brigadier J",-0.4939,Negatif
28/01/2023,19:50:17,fiijayyyy,I've accompanied Sambo to the Kapolda,0.0,Netral
29/01/2023,21:07:31,cryoverbangtan,already sambo where serlok anterin met my hand,0.4939,Positif
21/12/2022,19:29:40,bydpjs_,I've already guessed that Brigadier J was made a victim so that the two of them cheated on me.,-0.6597,Negatif
11/12/2022,21:19:13,ilovedisway,dahlan iskan deolipa's plan to make a music concert in memory of brigadier josua,0.0,Netral
25/12/2022,7:21:18,ilovedisway,dahlan iskan phone ex bharada eliezer event,0.0,Netral
11/12/2022,21:19:02,ilovedisway,dahlan iskan wrote dead side brigadier j bruised father's stomach was surprised,-0.5267,Negatif
27/01/2023,16:49:07,forumterkini,agus nurpatria indictment demands prison sidi hindrance to kill brigadier j plot latest forum accurate news presenting information hendrakurniawan agusnurpatria brigadirj,-0.8934,Negatif
20/01/2023,15:55:12,radio remote control,the indictment of arif rachman arifin is like a trial agenda hearing the light of expert witnesses in the case alleging obstruction of justice of hooking the death of Brigadier Joshua Friday afternoon arr,0.25,Positif
13/01/2023,12:15:05,with a compass,indictment arif rachman ferdy sambo angry timsus form chief of police conduct crime scene brigadier j died,-0.886,Negatif
13/01/2023,18:06:33,here's dotcom,indictment arif rahman arifin wife permits children to leave school permission to file a case against Sidi kills brigadier j nofriansyah yoshua hutabarat,-0.5719,Negatif
25/01/2023,11:59:53,withcom_id,indictment bharada e read memorandum defend pleidoi hearing Wednesday january defense sue prison kill plot brigadier j ferdysambo trialsambo bharadae,-0.8176,Negatif
28/01/2023,8:51:04,coil,charge bharada e executor of orders ferdi sambo shoot brigada j then follow orders to release bharada e criminal trap userstory,-0.7964,Negatif
07/11/2022,13:48:22,here's dotcom,indictment bharada e dakwa indictment ricky rizal strong ma ruf road trial continues to kill brigadier jpn plan south jakarta monday,-0.34,Negatif
07/11/2022,13:45:09,here's dotcom,indictment bharada e dakwa ricky rizal strong ma ruf trial continues case of murder of brigadier j pn south jakarta Monday,-0.34,Negatif
26/12/2022,11:37:41,lensartv,indictment bharada e present light expert witness one of the teachers driyarkara franz magnis suseno monday bharada e indictment for killing brigadier j bharadae richardeliezer franzmagnissuseno brigadirj plot,-0.6597,Negatif
26/12/2022,13:25:44,tvonenews,indictment bharada e attends minor witnesses trial indictment ferdy sambo putri candrawathi attends minor expert witnesses see full video youtube tvonenews hardnews breakingnews flashone cariberitaditvone,0.0,Netral
21/12/2022,17:52:07,tribunwow,indictment bharada e comments cctv recording of Ferdy Sambo's private house complete cecer,0.0,Netral
29/12/2022,7:39:49,rule,indictment bharada e escapes the light law sambo pc record,0.128,Positif
26/01/2023,8:00:31,lensartv,indictment bharada e sorry fiancé patient delay marriage plan bharada e beg fiancé wait for the completion of the legal process bharadae apologize fiancé pledoi defense note,-0.0516,Negatif
18/01/2023,18:42:29,indraharahap,indictment bharada e honest people fear the law republic is a mess,-0.34,Negatif
05/01/2023,14:34:45,intersex,This putter of dakva bhara,0.0,Netral
25/01/2023,8:33:35,voidots,indictment bharada e Putri candrawathi read the memorandum of defense pleidoi trial Wednesday January,0.128,Positif
07/11/2022,10:24:10,here's dotcom,indictment bharada e richard eliezer pudihang lumiu facing indictment ricky rizal strong ma ruf road trial continues murder plan brigadier j nofriansyah yoshua hutabarat pn south jakarta,-0.34,Negatif
07/11/2022,10:24:07,here's dotcom,indictment bharada e richard eliezer pudihang lumiu facing ricky rizal strong ma ruf trial continues case of murder of brigadier j nofriansyah yoshua hutabarat pn south jakarta monday client,-0.34,Negatif
11/01/2023,10:17:37,here's dotcom,indictment bharada e richard eliezer pudihang lumiu walk trial proceeding agenda hearing demand letter reading prosecutor related to murder case plot of brigadier j just the land of south jakarta wednesday,-0.7351,Negatif
18/01/2023,10:02:02,with a compass,indictment bharada e vest hold prosecutor number wib Barskrim detention minutes between daughters,-0.296,Negatif
15/12/2022,13:13:35,8angsaid,"indictment bharada e witness at trial to kill brigadier j jd justice plot, south jakarta, wednesday",-0.3182,Negatif
05/01/2023,15:01:00,kompastv,indictment bharada Eliezer Asa received orders from Ferdy Sambo to kill Brigadier Joshua Reveals Eliezer Witnesses at the continuing trial of the murder of Brigadier Joshua PN South Jakarta Thursday,-0.886,Negatif
05/01/2023,12:01:30,kompastv,indictment bharada eliezer story bring firearm jenias styer private house ferdy sambo sagulung eliezer bring gun save full floor,0.2023,Positif
05/01/2023,15:24:40,koranjkarta_eid,indictment bharada richard eliezer bharada e regrets asking ex for ferdy sambo shoot brigadier nofriansyah yosua hutabarat brigadier jtrialferdysambo,-0.5994,Negatif
05/01/2023,18:37:48,koranjkarta_eid,indictment bharada richard eliezer bharada e regrets asking ex for ferdy sambo shoot brigadier nofriansyah yosua hutabarat brigadier j video news ferdysambo,-0.5994,Negatif
19/01/2023,12:29:40,here's dotcom,indictment bharada richard eliezer bharada e succumb to lethargy road trial prosecute PN south jakarta wednesday richard demands imprisonment for the value of evidence of guilt for the crime of premeditated suicide,-0.9153,Negatif
05/01/2023,15:16:00,radarsolo_,indictment bharada richard eliezer pudihang lumiu alias bharada e saw ricky rizal strong ma ruf ferdy sambo shoot brigadier nofriansyah yosua hutabarat,0.2263,Positif
21/12/2022,15:51:27,here's dotcom,"the indictment of Brigadier J the victim was analyzed, the results were classified as average, the function of the normal limits of the police was tight dedication",-0.2732,Negatif
24/01/2023,18:01:00,kompastv,indictment bripka ricky rizal panel of judges acquitted in killing brigadier josua's plan isak ricky rizal the judge's prayer to accept read defense,-0.0772,Negatif
17/01/2023,13:45:03,mediaindonesia,"Indictment for killing Brigadier J alias Nofriansyah Yoshua Hutabarat Ferdy Sambo demands a prison sentence, prosecutors charge prosecutors",-0.8126,Negatif
11/01/2023,23:00:00,officialinewstv,indictment for killing brigadier j bharada e richard eliezer walk trial agenda read charge prosecutor prosecute prosecutor bell inews update trial ferdysambo police brigadirj case scenario Eliezer's murder postponed prosecutor,-0.9274,Negatif
21/11/2022,9:47:17,akuratco,indictment for the murder of brigadier j bharada e ricky rizal strong ma ruf road continued court trial south jakarta monday,-0.34,Negatif
13/12/2022,10:31:00,lensartv,indictment for killing brigadier j bharada e trial witness indictment ferdy sambo putri candrawathi fair country south jakarta tuesday testimony bharadae trialferdysambo trial continued bharadaeliezer killed,-0.8225,Negatif
16/01/2023,19:12:15,republika online,Charged with killing Brigadier J Bripka Ricky Rizal demands eight prisons,-0.7351,Negatif
17/12/2022,16:33:55,officialinewstv,indictment for killing Brigadier J Ferdy Sambo I thought the CCTV recording of Duren Joshua's complex was living quietly gin,-0.6597,Negatif
17/12/2022,4:05:32,tvonenews,Indictment for killing Brigadier J Ferdy Sambo I thought the CCTV footage showed that Joshua was alive,-0.4215,Negatif
09/12/2022,17:00:01,officialinewstv,"the indictment for the murder of Brigadier J Ferdy Sambo was canceled by the witnesses of the trial, the indictment of Sidi Obstruction of Justice for the murder of Brigadier J Hendra Kurniawan Agus Nurpatria pot trial, sambo, Brigadier J News",-0.7906,Negatif
14/12/2022,15:01:00,kompastv,indictment for killing Brigadier J Ferdy Sambo indictment richard eliezer responsible for sambo eliezer involved former adjutant ricky rizal strong maruf,0.0516,Positif
07/12/2022,17:28:51,chatnewas_eid,"indictment for killing Brigadier J Ferdy Sambo the story of insulting Joshua, the basis for the story of Putri Candrawathi's wife Ferdysambo Putri Candrawathi Brigadierj",-0.8225,Negatif
07/12/2022,17:55:29,chatnewas_eid,indictment kills brigadier j ferdy sambo orders richard eliezer bharada e shoot brigadier j said hajar ferdysambo brigadirj bharadae,-0.7096,Negatif
14/12/2022,8:00:01,aroundinews,indictment for killing Brigadier J Ferdy Sambo Putri Candrawathi heard witness Ricky Rizal Richard Eliezer Strong Ma Ruf Pot Trial Sambo Brigadierj Ferdysambo News about Newsrcti,-0.2732,Negatif
03/01/2023,13:33:31,cross_mnctv,The charge for the murder of Brigadier J Ferdy Sambo Putri Candrawathi is ready to witness the full trial,-0.4939,Negatif
17/01/2023,13:35:08,lensartv,Indictment for killing Brigadier J Ferdy Sambo demands life imprisonment prosecutors prosecute PN Jakarta Selatan Tuesday trial demands light prosecutor indict Ferdy Sambo charges against Ferdysambo,-0.8481,Negatif
23/12/2022,9:27:46,with a compass,"indictment for killing Brigadier J Strong Ma Ruf, different results, polygraph test, fair lying test",-0.4939,Negatif
16/01/2023,15:38:49,lensartv,Indictment for the murder of Brigadier J.,-0.6908,Negatif
24/01/2023,10:35:35,lensartv,indictment for killing Brigadier J.,-0.6597,Negatif
16/01/2023,14:47:54,freky61424604,Accused of killing brigadier j kaut ma ruf demands prison,-0.872,Negatif
16/01/2023,13:10:44,lensartv,Indictment for the murder of Brigadier J.,-0.6908,Negatif
16/01/2023,14:11:26,rmol_id,The charge of killing Brigadier J. Strong Maruf demands imprisonment,-0.2732,Negatif
30/12/2022,11:48:26,suaradotcom,indictment for killing brigadier j former head of division propam national police headquarters ferdy sambo sue president jokowi chief of national police listyo sigit prabowo,-0.6597,Negatif
03/01/2023,13:42:05,here's dotcom,The indictment for killing Brigadier J Nofriansyah Yoshua Hutabarat Putri Candrawathi was initially tight Provos personnel Divpropam Polri ex-husband Ferdy Sambo Naung Monitor,-0.6597,Negatif
15/01/2023,22:37:02,with a compass,indictment for killing brigadier j predicts prosecution for maximum life span except for bharada e justice collaborator status,-0.6369,Negatif
